"";"Temperature (K)";"Pressure (MPa)";"Volume (m3/kg)";"Density (kg/m3)";"mol_mass (g/mol)";"Entropy (kJ/kg/K)";"Enthalpy (kJ/kg)";"Internal energy (kJ/kg)";"Cp(fr) (kJ/kg/K)";"Cv(fr) (kJ/kg/K)";"gamma(fr)";"Sound speed(fr) (m/s)";"Cp(eq) (kJ/kg/K)";"Cv(eq) (kJ/kg/K)";"gamma(eq)";"Sound speed(eq) (m/s)";"Energy Input (J/mol) ";"Energy Input (eV/molecule)";"Energy Input (kJ/kg)";"Flow rate (kg/h)"
1.968000000000e+04;1.968000000000e+04;1.013250000000e-01;1.152915730942e+02;8.673660816326e-03;1.400681541590e+01;1.791295025953e+01;7.061085203908e+04;5.892884825154e+04;1.868259769578e+00;1.274662313403e+00;1.465689971324e+00;4.137896473097e+03;1.868488950322e+00;1.274822238908e+00;1.465671173610e+00;4.137855895102e+03;1.977996182321e+06;2.050032859287e+01;7.060892883194e+04;1.007852674681e+02
1.970000000000e+04;1.970000000000e+04;1.013250000000e-01;1.154087469081e+02;8.664854500122e-03;1.400681454588e+01;1.791484791252e+01;7.064821679049e+04;5.895434031167e+04;1.867766127624e+00;1.274168634578e+00;1.465870432640e+00;4.140253515757e+03;1.867993328335e+00;1.274327093726e+00;1.465851834127e+00;4.140213206631e+03;1.979042896056e+06;2.051117693308e+01;7.064629358335e+04;1.007852674681e+02
1.972000000000e+04;1.972000000000e+04;1.013250000000e-01;1.155259206754e+02;8.656066051271e-03;1.400681368329e+01;1.791674313893e+01;7.068557166725e+04;5.897982250188e+04;1.867276242054e+00;1.273678712452e+00;1.466049658991e+00;4.142607988862e+03;1.867501483766e+00;1.273835721343e+00;1.466031257580e+00;4.142567945894e+03;1.980089333169e+06;2.052202240632e+01;7.068364846011e+04;1.007852674681e+02
1.974000000000e+04;1.974000000000e+04;1.013250000000e-01;1.156430943965e+02;8.647295415419e-03;1.400681282807e+01;1.791863594754e+01;7.072291674508e+04;5.900529489787e+04;1.866790130051e+00;1.273192564205e+00;1.466227641077e+00;4.144959878347e+03;1.867013433536e+00;1.273348138734e+00;1.466209434694e+00;4.144920098858e+03;1.981135495781e+06;2.053286503458e+01;7.072099353794e+04;1.007852674681e+02
1.976000000000e+04;1.976000000000e+04;1.013250000000e-01;1.157602680720e+02;8.638542538431e-03;1.400681198013e+01;1.792052634708e+01;7.076025210004e+04;5.903075757562e+04;1.866307808788e+00;1.272710207007e+00;1.466404369598e+00;4.147309170124e+03;1.866529194564e+00;1.272864362870e+00;1.466386356196e+00;4.147269651466e+03;1.982181386021e+06;2.054370483993e+01;7.075832889290e+04;1.007852674681e+02
1.978000000000e+04;1.978000000000e+04;1.013250000000e-01;1.158774417022e+02;8.629807366391e-03;1.400681113941e+01;1.792241434628e+01;7.079757780853e+04;5.905621061151e+04;1.865829295427e+00;1.272231658017e+00;1.466579835260e+00;4.149655850080e+03;1.866048783762e+00;1.272384410713e+00;1.466562012813e+00;4.149616589636e+03;1.983227006032e+06;2.055454184457e+01;7.079565460139e+04;1.007852674681e+02
1.980000000000e+04;1.980000000000e+04;1.013250000000e-01;1.159946152875e+02;8.621089845603e-03;1.400681030582e+01;1.792429995389e+01;7.083489394727e+04;5.908165408221e+04;1.865354607124e+00;1.271756934387e+00;1.466754028766e+00;4.151999904079e+03;1.865572218034e+00;1.271908299220e+00;1.466736395277e+00;4.151960899263e+03;1.984272357961e+06;2.056537607075e+01;7.083297074012e+04;1.007852674681e+02
1.982000000000e+04;1.982000000000e+04;1.013250000000e-01;1.161117888285e+02;8.612389922587e-03;1.400680947929e+01;1.792618317862e+01;7.087220059333e+04;5.910708806474e+04;1.864883761023e+00;1.271286053259e+00;1.466926940827e+00;4.154341317964e+03;1.865099514280e+00;1.271436045341e+00;1.466909494321e+00;4.154302566221e+03;1.985317443967e+06;2.057620754088e+01;7.087027738619e+04;1.007852674681e+02
1.984000000000e+04;1.984000000000e+04;1.013250000000e-01;1.162289623254e+02;8.603707544080e-03;1.400680865975e+01;1.792806402918e+01;7.090949782412e+04;5.913251263648e+04;1.864416774260e+00;1.270819031764e+00;1.467098562155e+00;4.156680077557e+03;1.864630689395e+00;1.270967666019e+00;1.467081300680e+00;4.156641576361e+03;1.986362266221e+06;2.058703627741e+01;7.090757461698e+04;1.007852674681e+02
1.986000000000e+04;1.986000000000e+04;1.013250000000e-01;1.163461357788e+02;8.595042657033e-03;1.400680784712e+01;1.792994251427e+01;7.094678571740e+04;5.915792787513e+04;1.863953663961e+00;1.270355887026e+00;1.467268883465e+00;4.159016168659e+03;1.864165760267e+00;1.270503178191e+00;1.467251805095e+00;4.158977915514e+03;1.987406826898e+06;2.059786230291e+01;7.094486251025e+04;1.007852674681e+02
1.988000000000e+04;1.988000000000e+04;1.013250000000e-01;1.164633091890e+02;8.586395208613e-03;1.400680704134e+01;1.793181864258e+01;7.098406435123e+04;5.918333385873e+04;1.863494447243e+00;1.269896636160e+00;1.467437895479e+00;4.161349577049e+03;1.863704743777e+00;1.270042598787e+00;1.467420998308e+00;4.161311569487e+03;1.988451128187e+06;2.060868564007e+01;7.098214114409e+04;1.007852674681e+02
1.990000000000e+04;1.990000000000e+04;1.013250000000e-01;1.165804825565e+02;8.577765146199e-03;1.400680624234e+01;1.793369242279e+01;7.102133380405e+04;5.920873066566e+04;1.863039141214e+00;1.269441296270e+00;1.467605588922e+00;4.163680288489e+03;1.863247656802e+00;1.269585944731e+00;1.467588871069e+00;4.163642524073e+03;1.989495172285e+06;2.061950631165e+01;7.101941059691e+04;1.007852674681e+02
1.992000000000e+04;1.992000000000e+04;1.013250000000e-01;1.166976558816e+02;8.569152417379e-03;1.400680545004e+01;1.793556386359e+01;7.105859415461e+04;5.923411837463e+04;1.862587762974e+00;1.268989884453e+00;1.467771954523e+00;4.166008288720e+03;1.862794516211e+00;1.269133232940e+00;1.467755414131e+00;4.165970765040e+03;1.990538961398e+06;2.063032434051e+01;7.105667094747e+04;1.007852674681e+02
1.994000000000e+04;1.994000000000e+04;1.013250000000e-01;1.168148291647e+02;8.560556969957e-03;1.400680466438e+01;1.793743297362e+01;7.109584548201e+04;5.925949706471e+04;1.862140329612e+00;1.268542417795e+00;1.467936983021e+00;4.168333563467e+03;1.862345338870e+00;1.268684480326e+00;1.467920618251e+00;4.168296278140e+03;1.991582497741e+06;2.064113974962e+01;7.109392227487e+04;1.007852674681e+02
1.996000000000e+04;1.996000000000e+04;1.013250000000e-01;1.169320024062e+02;8.551978751944e-03;1.400680388529e+01;1.793929976155e+01;7.113308786569e+04;5.928486681528e+04;1.861696858209e+00;1.268098913375e+00;1.468100665156e+00;4.170656098435e+03;1.861900141637e+00;1.268239703792e+00;1.468084474194e+00;4.170619049107e+03;1.992625783540e+06;2.065195256204e+01;7.113116465855e+04;1.007852674681e+02
1.998000000000e+04;1.998000000000e+04;1.013250000000e-01;1.170491756065e+02;8.543417711558e-03;1.400680311269e+01;1.794116423603e+01;7.117032138540e+04;5.931022770607e+04;1.861257365838e+00;1.267659388262e+00;1.468262991678e+00;4.172975879315e+03;1.861458941365e+00;1.267798920237e+00;1.468246972731e+00;4.172939063658e+03;1.993668821029e+06;2.066276280094e+01;7.116839817826e+04;1.007852674681e+02
2.000000000000e+04;2.000000000000e+04;1.013250000000e-01;1.171663487660e+02;8.534873797227e-03;1.400680234654e+01;1.794302640568e+01;7.120754612127e+04;5.933557981716e+04;1.860821869562e+00;1.267223859517e+00;1.468423953343e+00;4.175292891778e+03;1.861021754900e+00;1.267362146552e+00;1.468408104639e+00;4.175256307493e+03;1.994711612453e+06;2.067357048957e+01;7.120562291413e+04;1.007852674681e+02
2.002000000000e+04;2.002000000000e+04;1.013250000000e-01;1.172835218855e+02;8.526346957560e-03;1.400680159928e+01;1.794302691604e+01;7.120755010236e+04;5.932371117754e+04;0.000000000000e+00;0.000000000000e+00;7.581513874036e-01;3.001623614192e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.994711723977e+06;2.067357164542e+01;7.120562689522e+04;1.007852674681e+02
2.004000000000e+04;2.004000000000e+04;1.013250000000e-01;1.174006949669e+02;8.517837141270e-03;1.400680088318e+01;1.793931136059e+01;7.113312130782e+04;5.923740976615e+04;0.000000000000e+00;0.000000000000e+00;9.038873100994e-01;3.279081750017e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.992626720368e+06;2.065196227151e+01;7.113119810068e+04;1.007852674681e+02
2.006000000000e+04;2.006000000000e+04;1.013250000000e-01;1.175178680128e+02;8.509344297254e-03;1.400680019785e+01;1.793188715319e+01;7.098425974301e+04;5.907667558810e+04;0.000000000000e+00;0.000000000000e+00;9.400267042878e-01;3.345660057008e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.988456601776e+06;2.060874236938e+01;7.098233653587e+04;1.007852674681e+02
2.008000000000e+04;2.008000000000e+04;1.013250000000e-01;1.176350410254e+02;8.500868374619e-03;1.400679954293e+01;1.792076168555e+01;7.076096541321e+04;5.884150864843e+04;0.000000000000e+00;0.000000000000e+00;9.564150914185e-01;3.376380054183e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.982201368349e+06;2.054391194057e+01;7.075904220607e+04;1.007852674681e+02
2.010000000000e+04;2.010000000000e+04;1.013250000000e-01;1.177522140071e+02;8.492409322679e-03;1.400679891805e+01;1.790594232727e+01;7.046323832357e+04;5.853190895208e+04;0.000000000000e+00;0.000000000000e+00;9.657690795728e-01;3.394540139227e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.973861020231e+06;2.045747098658e+01;7.046131511643e+04;1.007852674681e+02
2.012000000000e+04;2.012000000000e+04;1.013250000000e-01;1.178693869601e+02;8.483967090952e-03;1.400679832287e+01;1.788743642600e+01;7.009107847922e+04;5.814787650394e+04;0.000000000000e+00;0.000000000000e+00;9.718174789079e-01;3.406846934763e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.963435557566e+06;2.034941950889e+01;7.008915527208e+04;1.007852674681e+02
2.014000000000e+04;2.014000000000e+04;1.013250000000e-01;1.179865598865e+02;8.475541629163e-03;1.400679775703e+01;1.786525130743e+01;6.964448588514e+04;5.768941130877e+04;0.000000000000e+00;0.000000000000e+00;9.760494054406e-01;3.415953286681e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.950924980494e+06;2.021975750896e+01;6.964256267800e+04;1.007852674681e+02
2.016000000000e+04;2.016000000000e+04;1.013250000000e-01;1.181037327886e+02;8.467132887242e-03;1.400679722020e+01;1.783939427550e+01;6.912346054630e+04;5.715651337133e+04;0.000000000000e+00;0.000000000000e+00;9.791763180388e-01;3.423119119197e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.936329289153e+06;2.006848498821e+01;6.912153733915e+04;1.007852674681e+02
2.018000000000e+04;2.018000000000e+04;1.013250000000e-01;1.182209056682e+02;8.458740815319e-03;1.400679671205e+01;1.780987261235e+01;6.852800246754e+04;5.654918269625e+04;0.000000000000e+00;0.000000000000e+00;9.815810381385e-01;3.429019592806e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.919648483680e+06;1.989560194806e+01;6.852607926039e+04;1.007852674681e+02
2.020000000000e+04;2.020000000000e+04;1.013250000000e-01;1.183380785276e+02;8.450365363728e-03;1.400679623225e+01;1.777669357853e+01;6.785811165367e+04;5.586741928815e+04;0.000000000000e+00;0.000000000000e+00;9.834878607594e-01;3.434049093446e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.900882564209e+06;1.970110838992e+01;6.785618844653e+04;1.007852674681e+02
2.022000000000e+04;2.022000000000e+04;1.013250000000e-01;1.184552513687e+02;8.442006483003e-03;1.400679578049e+01;1.773986441301e+01;6.711378810944e+04;5.511122315156e+04;0.000000000000e+00;0.000000000000e+00;9.850369137301e-01;3.438453444201e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.880031530873e+06;1.948500431514e+01;6.711186490230e+04;1.007852674681e+02
2.024000000000e+04;2.024000000000e+04;1.013250000000e-01;1.185724241933e+02;8.433664123877e-03;1.400679535647e+01;1.769939233328e+01;6.629503183954e+04;5.428059429098e+04;0.000000000000e+00;0.000000000000e+00;9.863202515169e-01;3.442393838939e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.857095383803e+06;1.924728972510e+01;6.629310863240e+04;1.007852674681e+02
2.026000000000e+04;2.026000000000e+04;1.013250000000e-01;1.186895970034e+02;8.425338237282e-03;1.400679495987e+01;1.765528453545e+01;6.540184284858e+04;5.337553271085e+04;0.000000000000e+00;0.000000000000e+00;9.874008422953e-01;3.445980375729e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.832074123129e+06;1.898796462113e+01;6.539991964144e+04;1.007852674681e+02
2.028000000000e+04;2.028000000000e+04;1.013250000000e-01;1.188067698007e+02;8.417028774349e-03;1.400679459041e+01;1.760754819434e+01;6.443422114116e+04;5.239603841557e+04;0.000000000000e+00;0.000000000000e+00;9.883232148601e-01;3.449290816217e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.804967748980e+06;1.870702900458e+01;6.443229793401e+04;1.007852674681e+02
2.030000000000e+04;2.030000000000e+04;1.013250000000e-01;1.189239425871e+02;8.408735686403e-03;1.400679424780e+01;1.755619046352e+01;6.339216672180e+04;5.134211140949e+04;0.000000000000e+00;0.000000000000e+00;9.891197478513e-01;3.452381645496e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.775776261482e+06;1.840448287675e+01;6.339024351466e+04;1.007852674681e+02
2.032000000000e+04;2.032000000000e+04;1.013250000000e-01;1.190411153643e+02;8.400458924966e-03;1.400679393175e+01;1.750121847546e+01;6.227567959502e+04;5.021375169694e+04;0.000000000000e+00;0.000000000000e+00;9.898145492382e-01;3.455294883269e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.744499660761e+06;1.808032623895e+01;6.227375638787e+04;1.007852674681e+02
2.034000000000e+04;2.034000000000e+04;1.013250000000e-01;1.191582881340e+02;8.392198441753e-03;1.400679364200e+01;1.744263934155e+01;6.108475976524e+04;4.901095928221e+04;0.000000000000e+00;0.000000000000e+00;9.904259385880e-01;3.458062435933e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.711137946942e+06;1.773455909247e+01;6.108283655810e+04;1.007852674681e+02
2.036000000000e+04;2.036000000000e+04;1.013250000000e-01;1.192754608978e+02;8.383954188676e-03;1.400679337827e+01;1.738046015223e+01;5.981940723691e+04;4.773373416954e+04;0.000000000000e+00;0.000000000000e+00;9.909680859578e-01;3.460708966577e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.675691120149e+06;1.736718143860e+01;5.981748402977e+04;1.007852674681e+02
2.038000000000e+04;2.038000000000e+04;1.013250000000e-01;1.193926336572e+02;8.375726117834e-03;1.400679314031e+01;1.731468797704e+01;5.847962201440e+04;4.638207636316e+04;0.000000000000e+00;0.000000000000e+00;9.914521237976e-01;3.463253840123e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.638159180505e+06;1.697819327861e+01;5.847769880726e+04;1.007852674681e+02
2.040000000000e+04;2.040000000000e+04;1.013250000000e-01;1.195098064140e+02;8.367514181523e-03;1.400679292785e+01;1.724532986472e+01;5.706540410207e+04;4.495598586727e+04;0.000000000000e+00;0.000000000000e+00;9.918869195047e-01;3.465712473582e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.598542128132e+06;1.656759461376e+01;5.706348089492e+04;1.007852674681e+02
2.042000000000e+04;2.042000000000e+04;1.013250000000e-01;1.196269791695e+02;8.359318332225e-03;1.400679274065e+01;1.717239284329e+01;5.557675350424e+04;4.345546268606e+04;0.000000000000e+00;0.000000000000e+00;9.922796236105e-01;3.468097293398e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.556839963150e+06;1.613538544531e+01;5.557483029710e+04;1.007852674681e+02
2.044000000000e+04;2.044000000000e+04;1.013250000000e-01;1.197441519252e+02;8.351138522614e-03;1.400679257847e+01;1.709588392012e+01;5.401367022523e+04;4.188050682368e+04;0.000000000000e+00;0.000000000000e+00;9.926360661113e-01;3.470418427095e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.513052685682e+06;1.568156577451e+01;5.401174701809e+04;1.007852674681e+02
2.046000000000e+04;2.046000000000e+04;1.013250000000e-01;1.198613246825e+02;8.342974705552e-03;1.400679244107e+01;1.701581008204e+01;5.237615426931e+04;4.023111828426e+04;0.000000000000e+00;0.000000000000e+00;9.929610478554e-01;3.472684211458e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.467180295845e+06;1.520613560261e+01;5.237423106217e+04;1.007852674681e+02
2.048000000000e+04;2.048000000000e+04;1.013250000000e-01;1.199784974428e+02;8.334826834089e-03;1.400679232822e+01;1.693217829538e+01;5.066420564074e+04;3.850729707194e+04;0.000000000000e+00;0.000000000000e+00;9.932585580341e-01;3.474901571617e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.419222793761e+06;1.470909493084e+01;5.066228243360e+04;1.007852674681e+02
2.050000000000e+04;2.050000000000e+04;1.013250000000e-01;1.200956702074e+02;8.326694861461e-03;1.400679223970e+01;1.684499550608e+01;4.887782434376e+04;3.670904319081e+04;0.000000000000e+00;0.000000000000e+00;9.935319387546e-01;3.477076307746e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.369180179547e+06;1.419044376043e+01;4.887590113662e+04;1.007852674681e+02
2.052000000000e+04;2.052000000000e+04;1.013250000000e-01;1.202128429777e+02;8.318578741088e-03;1.400679217528e+01;1.675426863974e+01;4.701701038260e+04;3.483635664498e+04;0.000000000000e+00;0.000000000000e+00;9.937840111312e-01;3.479213314611e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.317052453322e+06;1.365018209260e+01;4.701508717545e+04;1.007852674681e+02
2.054000000000e+04;2.054000000000e+04;1.013250000000e-01;1.203300157548e+02;8.310478426578e-03;1.400679213475e+01;1.666000460174e+01;4.508176376146e+04;3.288923743852e+04;0.000000000000e+00;0.000000000000e+00;9.940171729969e-01;3.481316751642e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.262839615204e+06;1.308830992858e+01;4.507984055431e+04;1.007852674681e+02
2.056000000000e+04;2.056000000000e+04;1.013250000000e-01;1.204471885399e+02;8.302393871721e-03;1.400679211791e+01;1.656221027730e+01;4.307208448453e+04;3.086768557552e+04;0.000000000000e+00;0.000000000000e+00;9.942334754203e-01;3.483390176051e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.206541665310e+06;1.250482726960e+01;4.307016127739e+04;1.007852674681e+02
2.058000000000e+04;2.058000000000e+04;1.013250000000e-01;1.205643613343e+02;8.294325030489e-03;1.400679212456e+01;1.646089253154e+01;4.098797255601e+04;2.877170106005e+04;0.000000000000e+00;0.000000000000e+00;9.944346832029e-01;3.485436648038e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.148158603757e+06;1.189973411685e+01;4.098604934887e+04;1.007852674681e+02
2.060000000000e+04;2.060000000000e+04;1.013250000000e-01;1.206815341390e+02;8.286271857039e-03;1.400679215450e+01;1.635605820958e+01;3.882942798006e+04;2.660128389615e+04;0.000000000000e+00;0.000000000000e+00;9.946223231379e-01;3.487458814698e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.087690430663e+06;1.127303047155e+01;3.882750477292e+04;1.007852674681e+02
2.062000000000e+04;2.062000000000e+04;1.013250000000e-01;1.207987069550e+02;8.278234305705e-03;1.400679220754e+01;1.624771413662e+01;3.659645076085e+04;2.435643408790e+04;0.000000000000e+00;0.000000000000e+00;9.947977228249e-01;3.489458977475e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;1.025137146144e+06;1.062471633492e+01;3.659452755371e+04;1.007852674681e+02
